"I",5299444,10271108,10271108,0,6043
"I",5299457,10271404,10271404,0,4462
"I",5299514,10256710,10272573,9213,0
"I",5299565,10243636,10273455,8538,0
"I",5300292,8978680,8992299,9005,0
"I",5300366,8993368,8993368,0,8283
"I",5300494,8995580,8995580,0,3576
"I",5300505,3909500,3915547,5645,0
"I",5300528,3916028,3916028,0,2894
"I",5300696,3919426,3919426,0,5376
"I",5301062,7112920,7124457,1469,0
"I",5301199,7126858,7126858,0,5688
"I",5302138,11569298,11569298,0,277
"I",5302306,7686498,7717235,8719,0
"I",5302449,7719556,7719556,0,2830
"I",5302485,7720172,7720172,0,7374
"I",5302679,7702382,7723393,2206,0
"I",5302833,3114350,3114350,0,7482
"I",5303018,3117160,3117160,0,2768
"I",5303106,3118638,3118638,0,6983
"I",5303158,3111796,3119427,1837,0
"I",5303354,3925844,3925844,0,2363
"I",5303393,3926484,3926484,0,1219
"I",5303490,3927998,3927998,0,3442
"I",5303531,3894368,3928773,6509,0
"I",5303818,11574876,11574876,0,115
"I",5304135,6053244,6059207,7449,0
"I",5304136,6032540,6059211,9210,0
"I",5304245,6061098,6061098,0,9759
"I",5304435,6064428,6064428,0,2984
"I",5304567,10235016,10274157,8475,0
"I",5304581,10267728,10274305,7969,0
"I",5304898,10279202,10279202,0,62
"I",5305555,3123110,3123110,0,632
"I",5306010,238692,274871,4594,0
"I",5307047,11742852,11742852,0,5757
"I",5307366,7664566,7727019,752,0
"I",5307398,7694054,7727515,9054,0
"I",5307546,7722686,7730243,6865,0
"I",5308220,3932440,3932440,0,7020
"I",5308540,3934448,3937913,7976,0
"I",5308574,3905490,3938423,5425,0
"I",5308675,3129508,3129508,0,7242
"I",5308755,3130550,3130550,0,4194
"I",5309170,11553196,11581271,1767,0
"I",5309422,11581874,11585205,2833,0
"I",5309505,10280982,10280982,0,644
"I",5309558,10258486,10281849,8208,0
"I",5309845,10286984,10286984,0,1778
"I",5309940,7125882,7130781,3678,0
"I",5310072,7078374,7132787,7633,0
"I",5310526,264150,283945,9893,0
"I",5311172,4978098,4985493,832,0
"I",5311224,4986146,4986146,0,7790
"I",5311440,8961778,9006435,4684,0
"I",5311516,9007732,9007732,0,9636
"I",5311624,8987568,9009529,621,0
"I",5312132,7143340,7143340,0,7355
"I",5312228,11561074,11586485,6414,0
"I",5312259,11586934,11586934,0,813
"I",5312917,7736598,7736598,0,2822
"I",5314097,3137198,3137198,0,6899
"I",5314390,3142164,3142164,0,8711
"I",5314559,11595602,11595602,0,5264
"I",5314719,11598574,11598574,0,1828
"I",5314723,11598634,11598634,0,9509
"I",5315182,10271924,10293635,3309,0
"I",5315274,10285606,10295149,9671,0
"I",5315313,10283874,10295681,414,0
"I",5315384,3924584,3939715,483,0
"I",5315398,3939998,3939998,0,7360
"I",5315696,3944884,3944884,0,7950
"I",5315714,3941524,3945105,9412,0
"I",5315728,3938046,3945259,4441,0
"I",5315916,273614,291025,578,0
"I",5316014,292802,292802,0,9758
"I",5316395,3948344,3948344,0,2030
"I",5316755,3144126,3144126,0,6133
"I",5317098,3150280,3150280,0,4165
"I",5317148,3151292,3151292,0,3187
"I",5317262,7748746,7748746,0,8134
"I",5317351,7733562,7750265,2777,0
"I",5317449,7751700,7751700,0,4061
"I",5317761,11736378,11748035,9415,0
"I",5318210,11591948,11604937,5969,0
"I",5318332,11599079,11606835,9145,0
"I",5318349,11607168,11607168,0,4468
"I",5318394,11607934,11607934,0,6585
"I",5318459,11589920,11609145,3166,0
"I",5318466,11585004,11609293,6635,0
"I",5318489,7151168,7152523,7935,0
"I",5318524,7153338,7153338,0,8015
"I",5318743,7156784,7156784,0,3614
"I",5319315,2010732,2039781,5057,0
"I",5320891,7162248,7162248,0,6696
"I",5321353,2043602,2043602,0,8077
"I",5321539,2046588,2046588,0,2774
"I",5321714,11610474,11610474,0,6502
"I",5321915,11614038,11614038,0,1349
"I",5322108,10295882,10295882,0,8617
"I",5322139,10296282,10296282,0,6364
"I",5322270,10298634,10298634,0,5348
"I",5322354,10242882,10299783,3801,0
"I",5322391,10300400,10300400,0,3646
"I",5322449,10261548,10301239,3432,0
"I",5322526,10302728,10302728,0,9211
"I",5322878,7760446,7760446,0,5372
"I",5322914,7761032,7761032,0,920
"I",5323003,11753556,11753556,0,6434
"I",5323177,11756434,11756434,0,8349
"I",5323237,11757366,11757366,0,2375
"I",5323902,7159660,7168871,4856,0
"I",5324087,7154552,7172203,180,0
"I",5324414,7754162,7764097,9490,0
"I",5324515,7765888,7765888,0,6435
"I",5324527,7763160,7766155,8845,0
"I",5324692,7768782,7768782,0,8174
"I",5325016,3930344,3965291,7774,0
"I",5325039,3965614,3965614,0,4692
"I",5325047,3965878,3965878,0,4650
"I",5325093,3966666,3966666,0,8857
"I",5325157,3962832,3967809,3753,0
"I",5325175,3947754,3968105,2185,0
"I",5325294,269698,298553,8348,0
"I",5325530,294098,302427,6822,0
"I",5325533,285252,302483,3992,0
"I",5325540,302612,302612,0,6701
"I",5326207,2042784,2049959,8105,0
"I",5326226,2050330,2050330,0,5460
"I",5326270,2051234,2051234,0,9641
"I",5326320,2045918,2052025,4942,0
"I",5326736,3966082,3971329,3628,0
"I",5327040,6059768,6066241,1630,0
"I",5327278,6043486,6069715,6158,0
"I",5327315,6070414,6070414,0,8455
"I",5327340,6063494,6070787,6704,0
"I",5327705,3147058,3163491,4479,0
"I",5327980,305400,305400,0,2875
"I",5328073,307002,307002,0,8366
"I",5328165,308614,308614,0,1952
"I",5328594,7179448,7179448,0,4150
"I",5328976,11743274,11761849,8713,0
"I",5329166,11764734,11764734,0,8004
"I",5329444,7744140,7772239,5784,0
"I",5329801,4987208,4995581,3005,0
"I",5330001,4999196,4999196,0,3019
"I",5330198,5002400,5002400,0,7417
"I",5330659,9012504,9018623,9960,0
"I",5330808,2033458,2058569,8376,0
"I",5330959,2029056,2060975,9134,0
"I",5331317,3979734,3979734,0,6648
"I",5331495,3965722,3983023,286,0
"I",5331541,3983864,3983864,0,167
"I",5332054,11626544,11631579,9745,0
"I",5332110,11632424,11632424,0,8209
"I",5332195,11581434,11633691,6193,0
"I",5332706,6070968,6077375,3602,0
"I",5332843,6079544,6079544,0,8690
"I",5332933,7778700,7778700,0,1371
"I",5332944,7778898,7778898,0,1177
"I",5333283,7768100,7784975,3838,0
"I",5333977,7157346,7187645,6842,0
"I",5334036,7176468,7188615,3568,0
"I",5334358,3169456,3169456,0,7557
"I",5334558,3172552,3172552,0,4215
"I",5334678,3174902,3174902,0,5017
"I",5334858,3987754,3987754,0,9567
"I",5335346,315720,315720,0,5349
"I",5335380,316288,316288,0,6121
"I",5335399,309314,316617,2449,0
"I",5335624,320726,320726,0,5561
"I",5335774,11640528,11640528,0,3270
"I",5336048,11639544,11645365,5785,0
"I",5336693,3169242,3178307,2889,0
"I",5336923,3182048,3182048,0,339
"I",5336968,3171364,3182801,8905,0
"I",5337148,5005540,5005540,0,6755
"I",5337316,5008198,5008198,0,2075
"I",5337339,4995862,5008719,4943,0
"I",5337468,11763326,11775027,970,0
"I",5337530,11776090,11776090,0,2710
"I",5337715,11779224,11779224,0,8559
"I",5337751,11779784,11779784,0,6108
"I",5337844,11781054,11781054,0,9288
"I",5338137,6078884,6085487,1966,0
"I",5338269,6073040,6087821,1734,0
"I",5338306,6088256,6088256,0,8614
"I",5338416,322586,322586,0,9808
"I",5338578,310394,325293,210,0
"I",5338765,328192,328192,0,7664
"I",5338890,3184454,3184454,0,9514
"I",5339176,3189406,3189406,0,4445
"I",5339822,7788456,7788456,0,8390
"I",5340104,7793228,7793228,0,6425
"I",5340395,5002730,5013637,638,0
"I",5340459,4999958,5014597,2384,0
"I",5340873,11649900,11649900,0,702
"I",5340964,11633348,11651433,5801,0
"I",5341026,11652680,11652680,0,6291
"I",5341260,7203384,7203384,0,3665
"I",5341301,7159340,7204005,162,0
"I",5341480,7207052,7207052,0,938
"I",5341600,7795704,7795704,0,9969
"I",5341606,7795804,7795804,0,4272
"I",5341740,7797872,7797872,0,676
"I",5342003,11610708,11653895,6318,0
"I",5342132,11656050,11656050,0,6149
"I",5342187,11646010,11657117,1205,0
"I",5342890,7208218,7208218,0,7511
"I",5342952,7189734,7209391,6220,0
"I",5343123,7212430,7212430,0,6627
"I",5343350,9027738,9027738,0,7839
"I",5343502,8996360,9029921,8344,0
"I",5343559,9020754,9030793,5629,0
"I",5343714,9033510,9033510,0,6897
"I",5343952,5020946,5020946,0,722
"I",5344104,4985570,5023381,462,0
"I",5344342,9014474,9036399,5036,0
"I",5344351,9036502,9036502,0,1527
"I",5344489,9038448,9038448,0,1136
"I",5344744,6063264,6089865,689,0
"I",5345006,6085342,6094239,6566,0
"I",5345038,6094768,6094768,0,2381
"I",5345578,10283478,10310303,8512,0
"I",5345654,10310536,10311583,8851,0
"I",5345758,10313248,10313248,0,484
"I",5345792,10298746,10313839,6324,0
"I",5345841,10309026,10314549,6415,0
"I",5345900,10315476,10315476,0,7225
"I",5345906,10304108,10315563,1226,0
"I",5345932,10315920,10315920,0,6552
"I",5346114,330658,330658,0,1998
"I",5346280,321086,333375,5163,0
"I",5346330,334222,334222,0,7937
"I",5346535,11782298,11782298,0,9455
"I",5346723,11777432,11785499,8614,0
"I",5346734,11754682,11785621,2899,0
"I",5346747,11785854,11785854,0,3590
"I",5346979,6060304,6097105,1560,0
"I",5347076,6078730,6098897,992,0
"I",5347127,6097514,6099723,9829,0
"I",5347177,6077884,6100671,6425,0
"I",5347252,6101840,6101840,0,7665
"I",5347316,6095992,6102913,2166,0
"I",5347787,7808736,7808736,0,5107
"I",5347790,7808792,7808792,0,1741
"I",5348105,11641786,11665107,9707,0
"I",5348271,4000914,4000914,0,9005
"I",5348308,4001480,4001480,0,3079
"I",5348353,3996892,4002251,431,0
"I",5348358,4002322,4002322,0,5361
"I",5348407,3991510,4003167,8286,0
"I",5348560,3970062,4005553,917,0
"I",5348862,7812146,7812146,0,8451
"I",5349283,11669844,11669844,0,6847
"I",5349554,11658910,11674213,8493,0
"I",5349624,4005546,4008775,4880,0
"I",5349737,4010686,4010686,0,4602
"I",5349765,3997050,4011285,1111,0
"I",5349793,4004712,4011753,8808,0
"I",5350092,10317554,10317554,0,9269
"I",5350495,7215346,7215346,0,7352
"I",5350666,7210358,7217853,3147,0
"I",5350705,7205242,7218471,2569,0
"I",5350813,7212830,7220281,9217,0
"I",5350895,7196324,7221679,5900,0
"I",5351204,5015172,5029323,4849,0
"I",5351320,4987048,5031399,8530,0
"I",5351345,5031922,5031922,0,815
"I",5351465,11643360,11676085,3227,0
"I",5351468,11654300,11676155,9397,0
"I",5351831,310228,337083,3583,0
"I",5352116,341960,341960,0,9456
"I",5352302,333040,345639,598,0
"I",5352514,2067412,2067412,0,3577
"I",5352556,2068122,2068122,0,6986
"I",5352594,2058810,2068705,6627,0
"I",5352774,11765330,11788961,9465,0
"I",5352791,11773100,11789267,822,0
"I",5352902,11766494,11791129,3373,0
"I",5352920,11791520,11791520,0,5748
"I",5353328,2829028,2829028,0,4836
"I",5353999,9037990,9047487,4431,0
"I",5354200,5034284,5034284,0,3098
"I",5354343,5009042,5036901,7074,0
"I",5354415,5037962,5037962,0,631
"I",5354563,4016152,4016152,0,9257
"I",5354619,4017030,4017030,0,8737
"I",5354793,4020036,4020036,0,9282
"I",5355243,345192,349599,7880,0
"I",5355322,351464,351464,0,9685
"I",5355459,342886,353561,2485,0
"I",5355607,7787228,7818883,9826,0
"I",5355625,7819086,7819086,0,8436
"I",5355751,7801508,7821063,687,0
"I",5356042,7177268,7224065,9544,0
"I",5356183,7226596,7226596,0,6297
"I",5356297,7228576,7228576,0,1554
"I",5356408,2834700,2834700,0,5867
"I",5356644,2838546,2838546,0,8862
"I",5356682,2823130,2839121,7328,0
"I",5356727,2839700,2839700,0,1018
"I",5356781,2826918,2840743,1588,0
"I",5356805,2841212,2841212,0,5838
"I",5356873,7225040,7230611,8336,0
"I",5356912,7190220,7231121,9159,0
"I",5357573,358882,358882,0,8316
"I",5358191,7831302,7831302,0,1103
"I",5358251,7832298,7832298,0,7496
"I",5358552,9054304,9054304,0,2962
"I",5358660,9048580,9056127,7744,0
"I",5358899,11685256,11685256,0,2018
"I",5358972,11684022,11686193,9352,0
"I",5359043,11683188,11687543,2516,0
"I",5359251,7239474,7239474,0,7277
"I",5359738,4019024,4025961,3232,0
"I",5359843,4027646,4027646,0,6036
"I",5359973,4021622,4029785,2625,0
"I",5360986,11689690,11689690,0,4285
"I",5360994,11672694,11689893,2566,0
"I",5361023,11690358,11690358,0,923
"I",5361136,11682598,11692495,9205,0
"I",5361259,11627852,11694583,996,0
"I",5361920,363770,363770,0,4297
"I",5362036,365778,365778,0,6110
"I",5362042,365870,365870,0,5338
"I",5363025,9023306,9069007,3981,0
"I",5363181,9071852,9071852,0,8950
"I",5363286,7798748,7840511,6186,0
"I",5363628,7840490,7846315,2030,0
"I",5363708,2849938,2849938,0,1785
"I",5364023,2855474,2855474,0,6672
"I",5364365,10327512,10327512,0,7628
"I",5364473,10303256,10329687,3595,0
"I",5364571,10301812,10331283,7911,0
"I",5364629,5032462,5041367,9937,0
"I",5364855,5045706,5045706,0,6554
"I",5365583,6106048,6106048,0,3036
"I",5365832,6110708,6110708,0,3053
"I",5365944,2066852,2071857,5914,0
"I",5366356,2078718,2078718,0,4041
"I",5366478,358706,372383,6799,0
"I",5367239,2860118,2863939,3641,0
"I",5367618,5047960,5054217,8687,0
"I",5367627,5048578,5054375,8109,0
"I",5367788,6112668,6112668,0,5497
"I",5367889,6095874,6114573,2475,0
"I",5368069,6117756,6117756,0,3215
"I",5369219,380768,380768,0,1702
"I",5369445,384832,384832,0,2622
"I",5369507,385750,385750,0,9234
"I",5370010,10329240,10338123,7028,0
"I",5370245,7223102,7249007,344,0
"I",5370485,11812116,11812116,0,9626
"I",5370525,11792638,11812775,3050,0
"I",5370673,11812204,11815153,7663,0
"I",5371083,4041980,4041980,0,2698
"I",5371297,4045544,4045544,0,4514
"I",5371335,4032340,4045977,4942,0
"I",5371788,9070482,9080419,2085,0
"I",5371896,7254830,7254830,0,6706
"I",5371911,7255086,7255086,0,9138
"I",5371944,7244958,7255627,7784,0
"I",5372469,6097126,6123953,1734,0
"I",5372599,6093486,6126117,1352,0
"I",5372736,4030548,4046613,7423,0
"I",5372851,4048396,4048396,0,4318
"I",5372875,4048938,4048938,0,2562
"I",5372955,4032284,4050461,8663,0
"I",5373120,4036040,4053089,5062,0
"I",5373212,2079644,2079644,0,1916
"I",5373295,2049390,2080989,2147,0
"I",5373338,2081824,2081824,0,8274
"I",5373382,2082380,2082380,0,9835
"I",5373471,2063514,2083741,3137,0
"I",5373720,11689188,11697991,3260,0
"I",5373777,11699042,11699042,0,2856
"I",5373876,11682480,11700845,100,0
"I",5373894,11701182,11701182,0,3923
"I",5374238,5057436,5059911,2534,0
"I",5374618,7828192,7848845,7954,0
"I",5374735,7821814,7850827,5938,0
"I",5375148,7257066,7263707,8989,0
"I",5375161,7253854,7263915,8449,0
"I",5375170,7235512,7264091,3622,0
"I",5376235,11072840,11090917,4542,0
"I",5376352,7251896,7269117,9068,0
"I",5376449,7248182,7270635,4609,0
"I",5376493,7271268,7271268,0,472
"I",5376974,4046434,4057423,9041,0
"I",5377006,4055128,4057961,4343,0
"I",5377397,11075920,11094617,5985,0
"I",5377470,11095900,11095900,0,6321
"I",5377530,11088058,11096963,3009,0
"I",5377624,11098422,11098422,0,7145
"I",5377786,7857712,7857712,0,1993
"I",5378032,7861524,7861524,0,1469
"I",5379313,4067266,4067266,0,6086
"I",5379453,11818978,11818978,0,2250
"I",5380458,10334368,10340629,9775,0
"I",5380462,10338148,10340689,3916,0
"I",5380485,10328326,10341029,14,0
"I",5380492,10276966,10341121,3003,0
"I",5380974,7866268,7866268,0,5284
"I",5381104,7849120,7868387,6272,0
"I",5381179,7827046,7869621,1296,0
"I",5381807,7872166,7872166,0,1341
"I",5382117,7868842,7877807,5070,0
"I",5382173,2881214,2881214,0,6885
"I",5382190,2881562,2881562,0,7510
"I",5382327,2883886,2883886,0,588
"I",5382725,4063420,4071387,4963,0
"I",5382838,4054108,4073149,3145,0
"I",5382876,4073922,4073922,0,7678
"I",5382889,4054628,4074181,110,0
"I",5383013,4076106,4076106,0,2057
"I",5383026,4043150,4076355,7917,0
"I",5383077,10327882,10345893,458,0
"I",5383125,10346886,10346886,0,3887
"I",5383363,10350808,10350808,0,9893
"I",5383636,7286268,7286268,0,7956
"I",5383848,7273180,7289859,2617,0
"I",5384147,9070694,9084419,9322,0
"I",5384648,11110644,11110644,0,2081
"I",5384787,11113044,11113044,0,4419
"I",5384901,4067644,4078149,543,0
"I",5384978,4079416,4079416,0,3557
"I",5385155,4071378,4082805,5831,0
"I",5385158,4061262,4082853,4483,0
"I",5385546,11118036,11118036,0,1071
"I",5386073,2086724,2092513,406,0
"I",5386374,7287534,7295027,4945,0
"I",5386744,7875430,7880639,2225,0
"I",5386828,7882008,7882008,0,1417
"I",5386831,7882076,7882076,0,9958
"I",5386855,7882678,7882678,0,557
"I",5387103,7284230,7299745,139,0
"I",5387172,7300814,7300814,0,7740
"I",5387636,11122340,11122340,0,495
"I",5387712,11116848,11123673,6151,0
"I",5387719,11123788,11123788,0,1353
"I",5387810,11112012,11125091,3881,0
"I",5388169,11818106,11829563,7734,0
"I",5388474,4078270,4086671,3154,0
"I",5388714,4069656,4090697,9714,0
"I",5389206,7891886,7891886,0,2022
"I",5389315,7893816,7893816,0,2484
"I",5389547,5055304,5068279,2334,0
"I",5389561,5068480,5068480,0,898
"I",5389667,5057790,5070325,3774,0
"I",5390253,9081278,9089127,7281,0
"I",5390510,9080588,9093285,2351,0
"I",5390648,9095822,9095822,0,962
"I",5390661,9086122,9096033,7975,0
"I",5390729,11128366,11128366,0,8084
"I",5390877,11131212,11131212,0,2749
"I",5390888,11128510,11131341,6893,0
"I",5391005,11133350,11133350,0,9031
"I",5391104,11134840,11134840,0,3599
"I",5391279,2097226,2097226,0,1656
"I",5391284,2086690,2097351,1018,0
"I",5391381,2099096,2099096,0,5932
"I",5391399,2099328,2099328,0,351
"I",5391413,2099510,2099510,0,1237
"I",5391810,10357590,10357590,0,181
"I",5392052,377362,395745,6965,0
"I",5392116,385952,396685,5604,0
"I",5392209,398584,398584,0,1786
"I",5392265,391996,399671,8146,0
"I",5392917,7893332,7901335,9852,0
"I",5393073,6145964,6145964,0,7673
"I",5394332,391480,403503,1742,0
"I",5394333,403532,403532,0,5643
"I",5394355,404032,404032,0,4415
"I",5395482,9094036,9100515,2451,0
"I",5395848,5065090,5074995,7373,0
"I",5395860,5065168,5075277,5814,0
"I",5395972,5031428,5077003,9221,0
"I",5396870,11838718,11838718,0,4049
"I",5396938,11839692,11839692,0,5538
"I",5396955,11806288,11840019,5428,0
"I",5396993,11840742,11840742,0,4560
"I",5397151,6820300,6855173,3329,0
"I",5397778,5077700,5085485,7197,0
"I",5397785,5085590,5085590,0,7663
"I",5397873,5063174,5086995,2649,0
"I",5398084,10334038,10364069,1351,0
"I",5398324,10367310,10368403,3869,0
"I",5398743,9110744,9110744,0,1857
"I",5399297,4100894,4100894,0,6533
"I",5399609,4086176,4106185,9360,0
"I",5400285,10354376,10370711,7335,0
"I",5400334,10362388,10371485,3650,0
"I",5400422,10373024,10373024,0,3024
"I",5400718,2104026,2104026,0,7684
"I",5400808,2089248,2105673,8519,0
"I",5400843,2106412,2106412,0,3353
"I",5400864,2106748,2106748,0,8401
"I",5401155,2879424,2889935,172,0
"I",5401295,2892346,2892346,0,749
"I",5401324,2892778,2892778,0,7527
"I",5401429,2894704,2894704,0,2078
"I",5401538,4076060,4108815,2876,0
"I",5401601,4109718,4109718,0,9887
"I",5402060,6828822,6862043,4462,0
"I",5402265,6851090,6865545,4016,0
"I",5402377,6864392,6867301,9854,0
"I",5402425,10375964,10375964,0,4708
"I",5402695,10374796,10380537,4678,0
"I",5402793,10382304,10382304,0,3924
"I",5403233,7908676,7915649,2943,0
"I",5403252,7915922,7915922,0,6978
"I",5403260,7898986,7916053,6504,0
"I",5403657,425218,425218,0,1050
"I",5403982,11153838,11153838,0,1980
"I",5404101,11156150,11156150,0,6789
"I",5404663,6150246,6158279,9996,0
"I",5404849,7873228,7919909,5268,0
"I",5405156,11827668,11841355,9868,0
"I",5405240,11810974,11842553,2037,0
"I",5405752,2879362,2899447,745,0
"I",5405775,2876904,2899685,5734,0
"I",5405809,2900298,2900298,0,9101
"I",5405901,2902060,2902060,0,4311
"I",5406682,11161862,11161862,0,6975
"I",5406895,11147682,11165253,7781,0
"I",5407492,5089344,5089344,0,5994
"I",5407904,9112686,9112686,0,3011
"I",5408242,9118164,9118164,0,5629
"I",5408310,2110216,2110216,0,5110
"I",5408387,2102280,2111405,9205,0
"I",5408479,2065958,2112977,485,0
"I",5408539,2102982,2113939,3596,0
"I",5408741,2101608,2117341,8299,0
"I",5409138,10389908,10389908,0,9457
"I",5409498,429194,440891,5718,0
"I",5409724,6829534,6877451,9615,0
"I",5410290,5098010,5098010,0,1659
"I",5410317,5088858,5098537,168,0
"I",5410327,5080900,5098701,3409,0
"I",5410516,5102022,5102022,0,8699
"I",5410615,2118062,2118062,0,5902
"I",5410665,2119042,2119042,0,870
"I",5410750,2091648,2120329,6532,0
"I",5410779,2120844,2120844,0,9302
"I",5410919,2123514,2123514,0,4009
"I",5411013,2124866,2124866,0,170
"I",5411238,3657274,3657274,0,7944
"I",5411241,3638830,3657319,1085,0
"I",5411387,3659792,3659792,0,6531
"I",5411862,6146886,6165021,5281,0
"I",5411923,6166102,6166102,0,1301
"I",5412086,7877718,7927287,4528,0
"I",5412120,7927804,7927804,0,2346
"I",5412252,7929992,7929992,0,889
"I",5412254,7926890,7930017,370,0
"I",5412357,7931722,7931722,0,1066
"I",5412613,438050,447635,325,0
"I",5412728,446288,449865,8667,0
"I",5412739,450032,450032,0,249
"I",5413223,11161312,11171515,7237,0
"I",5413315,2904118,2904118,0,8206
"I",5413963,6859400,6887855,663,0
"I",5414155,6891078,6891078,0,4909
"I",5414160,6891120,6891120,0,6407
"I",5414231,3652830,3661577,8737,0
"I",5414367,3664062,3664062,0,4797
"I",5414586,3667756,3667756,0,8515
"I",5415389,11177570,11177570,0,9976
"I",5415390,11177580,11177580,0,2501
"I",5416043,7899442,7932737,3440,0
"I",5416233,7935972,7935972,0,5202
"I",5416415,7939642,7939642,0,8565
"I",5416416,7939656,7939656,0,9432
"I",5417524,7943382,7943382,0,2269
"I",5417645,7945308,7945308,0,6862
"I",5417829,9115128,9119581,61,0
"I",5417862,9120068,9120068,0,3509
"I",5417936,9110304,9121229,1141,0
"I",5418947,1517122,1527023,5240,0
"I",5419005,1504088,1528173,159,0
